AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,Label
-0.1525867605088393,-0.11057184786952799,-0.11208450084677775,-0.12189460364597259,-0.31260921658977303,-0.19024639700716417,-0.21826950644666135,-0.42900709522694785,-0.5928666595187636,-0.36938854363802304,-0.19743059834761334,-0.1217792205260411,-0.0873159607174949,-0.11037972032729411,-0.14088260443608722,-0.10124542433356333,-0.09136526995823106,-0.10184303587124559,-0.0842262818175959,-0.14993473656194356,-0.1308987517259749,-0.09071487629193592,-0.09787945790217215,-0.10192536327837999,-0.1961121068774388,2
-0.07859288876620622,-0.10955230070006686,-0.0994694335547837,-0.16050154173881787,-0.3639417933252488,-0.18308153828198498,-0.1602040840149256,-0.37547368561936323,-0.588367730583303,-0.5852684913529392,-0.19809304603549568,-0.13999786364884312,-0.11458225305514975,-0.15754622873881086,-0.21262101468173356,-0.10102532795201033,-0.09991887020741688,-0.11828717004705937,-0.13171178558569072,-0.23671377464441706,-0.049235211639212746,-0.08013150737878207,-0.10156782327487335,-0.14314860586786557,-0.2544465846669633,4
-0.15515800968888865,-0.1163500450718825,-0.11021615540717736,-0.1629066229335179,-0.3330968827942551,-0.18662958508577873,-0.26968579623198236,-0.4292543065110297,-0.6779962916594521,-0.43584487870308614,-0.19774700389776131,-0.1369247167796627,-0.09303894455121342,-0.13440027484173991,-0.15831221473418317,-0.10132025203356858,-0.10247607497217336,-0.09233749110431894,-0.11020842290296409,-0.11774085033791139,-0.13292865859670194,-0.10828030797974192,-0.09818905423456886,-0.13864690419877312,-0.21710607734732984,2
-0.09060162874788695,-0.11624749743333973,-0.13371248503622918,-0.177727960612196,-0.44487318632475104,-0.18720713159066982,-0.2685068013266138,-0.42704280585128995,-0.5119831954884406,-0.7004779937556228,-0.19698372345269732,-0.13892743794547904,-0.1138021341014691,-0.1603849527935122,-0.2399840481218281,-0.10063916118261987,-0.10323563280922315,-0.11852216063939212,-0.14193144736101668,-0.2794740144337663,-0.08323454091741693,-0.10966077253672325,-0.13031649107141355,-0.15384637327449666,-0.3241749551167931,2
-0.11390017016942007,-0.043865603409223984,-0.06650498839984037,-0.008650754446165847,-0.19998506117138307,-0.18604755745787058,-0.04448259108868871,0.0188494718023191,-0.061794790872045376,-0.4374150451417989,0.3737988023143149,-0.06825962330973273,-0.05506410162154634,-0.11015392567350227,0.009021752736199309,-0.09620218645234893,-0.03898797081894237,-0.032626564070160645,0.05347872708665346,-0.04344335705395013,-0.11817617870493133,-0.04801607814745063,-0.04643745897693575,0.05319609769541694,-0.06315235849580125,3
-0.14808184712808564,-0.11405287078985026,-0.11542258647277244,-0.15617932777085874,-0.3321231772349504,-0.18472130873881973,-0.10019584969231463,0.12821701343881556,2.030319917888918,1.989156628476296,0.11748116484795457,-0.1411826326814408,-0.11760647954389934,-0.1624041680621997,-0.239223540443364,-0.09431782066343015,-0.10165795619809127,-0.10423825953670024,-0.12541820314558158,-0.19411198351209885,-0.12146853296151325,-0.10761027744160633,-0.10956214596541135,-0.12089282395601096,-0.2096869734715168,4
-0.13808234805181338,-0.11492932869762802,-0.10906264847750193,-0.14886731412467888,-0.2643636278038835,-0.19033346174888782,-0.2814621002210936,-0.310929323197386,-0.6275542085220426,-0.588651190516468,-0.1955289532194493,-0.13303488887843065,-0.0953585560287624,-0.12706649509315382,-0.09738678692728513,-0.09969838346392809,-0.10005445465287954,-0.10362489250164461,-0.11895730220436151,-0.043615463791168006,-0.12037629296165903,-0.10827945932215623,-0.09840716658009126,-0.1344565624228964,-0.09034563874301595,2
-0.15000620673652712,-0.10889523524600915,-0.10795827373963347,-0.07733387518933915,-0.03014002497903536,-0.18319115869161934,-0.24892536708556398,-0.361484207119727,-0.3958446729490234,-0.32954786460090707,0.045224061540945035,-0.09931923278572898,-0.060880640398862304,-0.08224653213052006,0.034130778682356894,-0.09580005797763717,-0.08650027210106394,-0.09051981644617803,-0.00564193150183469,0.17897765781137456,-0.13388665307655812,-0.09666990349589163,-0.08149981530645563,-0.0037263309550890026,0.12492424504246571,1
-0.1223339867380265,-0.06395278409471755,-0.03640804279739673,-0.01005054168144027,-0.04456351147329773,-0.18589796161139777,0.06130928102596163,0.26893277970385465,-0.19289376173990408,-0.12105570849853164,-0.06743469952923963,-0.11684923850397319,-0.10664461618460473,-0.14902612398596954,-0.23076556004275817,-0.09707208663003641,-0.06865674021877585,-0.04870554030223734,-0.007997038061391033,0.2053132725157003,-0.09526634002303898,-0.04021581413995514,-0.023472748697674097,0.020776081958991513,0.20656116387683662,3
-0.15224568653058837,-0.11436405002858278,-0.08504658729519907,-0.1342708807800043,-0.2768529863325645,-0.18977644519876272,-0.27745873026413853,-0.41767557885017226,-0.6022482008408853,-0.5616083691236852,-0.19760962945683697,-0.13366358490947763,-0.06776293668165273,-0.11372396887719384,-0.09205533809369837,-0.10034671299171885,-0.09474881594884978,-0.05306127061468678,-0.06574225183676366,-0.05930568718745605,-0.1306310238099134,-0.10246816273481499,-0.07965632221585049,-0.11039668148953438,-0.0994818498491061,2
