AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,Label
-0.145752980680488,-0.11438507309689122,-0.10889514059111421,-0.13016621275999926,-0.3194571863992327,-0.17599185602239753,0.3587589635771901,0.7292680504239033,1.7866526043388478,2.275957707056898,-0.00013177263321300845,-0.14092926963403526,-0.11590679374060858,-0.1585624737288063,-0.21934645400047298,-0.09307328909600157,-0.10221921189262731,-0.10167912252766803,-0.11447063128804144,-0.1738263012560031,-0.12186325811785693,-0.1021285367336829,-0.09450817079705412,-0.12077157861364599,-0.16495089865153534,1
-0.15228983475898153,-0.11763371316427831,-0.1257370978486795,-0.17783190692205653,-0.44599267028500844,-0.18262329741455804,-0.20019776828274602,-0.4368473252807407,-0.6084774459532101,-0.7402027040706448,-0.1953172266395192,-0.1375988348623446,-0.10939915268794545,-0.1511980162291652,-0.22643452001469958,-0.10016824994819219,-0.10488822216895108,-0.1177092897118623,-0.14263428546514956,-0.27475772261317993,-0.1312254037115585,-0.10849664494262795,-0.12076259579351235,-0.15332431145627273,-0.3189816109904149,3
-0.12712058088908357,-0.09863674306405149,-0.0905567144375347,-0.1264176432688331,-0.26890495286885674,-0.17843835821337514,0.07798354993598439,0.9335650778030342,1.8521972803701854,1.302332289027719,0.11583283514061153,-0.13964524609437187,-0.11671739459591228,-0.16043643233748098,-0.23491634200662329,-0.09070819564588653,-0.07271907864450146,-0.0724587873643078,-0.10616311920034188,-0.21489495422876814,-0.09617842547014788,-0.08050168197815274,-0.08067283636714694,-0.10234500966962694,-0.1730583700429711,2
-0.12649093894106012,-0.06516600943328428,-0.06772936660605466,-0.07101378655367346,0.030824603184094978,-0.18789820669924215,-0.12026528663606774,-0.20989467090692554,-0.4056638699069858,-0.36322426375894257,0.0010753464327829742,-0.12383832515632791,-0.05699932135083803,-0.11225058268963262,-0.14982898569752598,-0.09903277111034803,-0.06764365240040347,-0.06792571751121894,-0.07187445607757656,0.22214495317088265,-0.07912720803557333,-0.056802134811885716,-0.061252948354482424,-0.06490171326422847,0.2534984138921235,2
-0.13510750803487723,-0.04064871860627611,-0.09940941188868714,0.015302504244200097,-0.12822728267889233,-0.17927919968299472,-0.1669459724373804,-0.45681430915154425,-0.16414635931538477,-0.2123364417042323,0.03258232800142142,-0.13658376811003917,-0.11417131891889437,-0.12968549242510144,-0.20163801433768574,-0.09508932949209879,-0.06540382860789146,-0.0775719777247002,0.07054918834554134,0.2427042448366231,-0.09812808832172187,-0.03355208713048099,-0.08797530515413679,0.09081307351526079,0.1916052742478858,2
-0.12120940613042615,-0.11059858235756638,-0.09912058502699245,-0.04804024960982899,1.5956387952224498,-0.1882855885301029,-0.26014299000378266,-0.35692190700251225,-0.7379684732212589,-0.6093566132543824,-0.0558805359236828,-0.13846471015157305,-0.11859467149613664,-0.164413720906976,-0.2583449656952063,-0.09853617680113264,-0.1025752503282989,-0.11456549745419849,-0.10712621503468008,-0.1143138663600999,-0.08928173064804114,-0.09549677275175682,-0.09772715371436928,-0.09089458640402043,0.06679073168960357,4
-0.14335009579854094,-0.09705023790193158,-0.08104919349857932,0.030880298579813056,0.934520715960643,-0.1884259356660565,-0.2899497903324212,-0.5529692716590641,-0.5542450191955106,-0.06053922463453974,-0.19101311342962973,0.1479506458648466,-0.10573726931162744,0.018315829814080538,0.3637664181337105,-0.09442839695032978,-0.08618386859478301,-0.1129990088931335,-0.09908718785575528,-0.00283549636027582,-0.13155441075910146,-0.09239057836850205,-0.1169630018428,-0.10909361271921755,0.32800809896424066,2
-0.09426856358167318,-0.09995930497911393,-0.12360333226972868,-0.14360692414925422,-0.39457913357253294,-0.18353325185150124,-0.2016584034535453,-0.21367936634311246,-0.4509636329177845,-0.6362037895728411,-0.19934986796234597,-0.13744808754795462,-0.11638229779793595,-0.1510324382282563,-0.24772255964869727,-0.10087981458592551,-0.09893169839138183,-0.11148922685203481,-0.12756974978520988,-0.22189587715645623,-0.014689166956692926,-0.07905214714817359,-0.10726997972999364,-0.1183885224603423,-0.27768994655072354,4
-0.14607311695615469,-0.08247191784914011,-0.08350518519929429,-0.05685991277391758,-0.15026832115234973,-0.18617375870472627,-0.03075979564072713,-0.17232031900239714,-0.10781115486900071,-0.3378337880791622,-0.04234443948775397,-0.11598065662057373,-0.10083995718412667,-0.12918882960045142,-0.1984935038657384,-0.09830054823243846,-0.07040155339097567,-0.08727264494373387,-0.048992525042752096,0.024765170033487553,-0.1304365040780474,-0.05239389367747538,-0.07826343170893121,-0.027902802861986726,0.002057504309605012,1
-0.05856615932632927,-0.09588435458741823,-0.12319030959174626,-0.18006244501400667,-0.46198281220127413,-0.1787870127740826,-0.24515978920900253,-0.3358934310274484,-0.7942999370211827,-0.8088399185569592,-0.19280577720196998,-0.13784893355756123,-0.11567751268683792,-0.16008472366601784,-0.2545546216905763,-0.0991213680366034,-0.10488229058978112,-0.11900887635476018,-0.14897163928412258,-0.25600473071072966,-0.06197928351073638,-0.09191750096201985,-0.1197915092085774,-0.16028716997387815,-0.3380233963422877,4
-0.00160416715628679,-0.07403792480106906,-0.08512273388753168,-0.15671616210357805,-0.42633141796828017,-0.021891942091427908,1.8408523016001581,0.8501476678914548,0.20370774482220516,-0.47399316527424623,-0.19127152654566787,-0.11938187675587024,-0.10675841301599873,-0.14150861582691762,-0.22522751014080047,-0.09359805117226395,-0.08893765532385654,-0.11518343384692824,-0.14414656638555742,-0.2233836376506892,-0.012911148288564213,-0.07632082265462775,-0.09199048888769644,-0.1395239533757117,-0.3138931800194492,1
-0.023644158194586425,-0.10815452743989053,-0.10772936224044251,-0.17359577149981334,-0.4019481728912804,-0.1860674121749217,-0.184773632592278,-0.42802248195283,-0.4539513406833338,-0.5252747010457239,-0.19873645550082825,-0.13936313208892898,-0.11137350900164242,-0.15476866444650866,-0.2215461339338659,-0.09999950915429216,-0.10207499215261728,-0.1137498226026414,-0.1303649964538639,-0.1948280251586159,-0.008004000026086292,-0.08774716068777258,-0.10467563478273656,-0.14218675447711296,-0.2570882807682382,4
-0.14356504467777356,-0.0968707451456023,-0.058635532742536835,-0.11900507108458773,-0.2545857979752762,-0.18442587518709544,-0.2217460849218418,-0.30215032504341327,-0.2773538181642211,-0.575364011609486,0.0065751730644779335,-0.11904221386525636,-0.11494949192974821,-0.1332966231735645,-0.13508448576588514,-0.09891891358620342,-0.0873842433439932,-0.06629465957444972,-0.0982715258502566,-0.09530801338839799,-0.13043533004122493,-0.0873929937383697,-0.026571970629516144,-0.1070572780745915,-0.04931649541427984,1
